,movie_id,gender,name
275002,75622,2.0,Steve Buscemi
275018,75622,1.0,Sigourney Weaver
275023,65759,2.0,Robin Williams
275031,65759,2.0,Brad Pitt
275032,65759,2.0,Matt Damon
275249,56601,2.0,Bruce McGill
275251,56601,2.0,David Koechner
275293,62046,1.0,Octavia Spencer
275303,70074,2.0,Sylvester Stallone
275322,76163,2.0,Sylvester Stallone
275323,76163,2.0,Jason Statham
275325,76163,2.0,Bruce Willis
275326,76163,2.0,Arnold Schwarzenegger
275383,70160,2.0,Woody Harrelson
275384,70160,1.0,Elizabeth Banks
275386,70160,2.0,Stanley Tucci
275387,70160,2.0,Donald Sutherland
275389,70160,2.0,Toby Jones
275506,49026,2.0,Christian Bale
275507,49026,2.0,Michael Caine
275508,49026,2.0,Gary Oldman
275513,49026,2.0,Morgan Freeman
275517,49026,2.0,Liam Neeson
275684,49040,2.0,Edward Norton
275737,58574,2.0,Robert Downey Jr.
275738,58574,2.0,Jude Law
275843,101173,2.0,Ralph Fiennes
275849,101173,2.0,Brian Cox
276032,57157,1.0,Charlize Theron
276047,57157,2.0,J.K. Simmons
276070,62838,2.0,Robert De Niro
276078,62838,1.0,Halle Berry
276105,56292,2.0,Tom Cruise
276111,56292,2.0,Ving Rhames
276118,56292,2.0,Tom Wilkinson
276122,74465,2.0,Matt Damon
276123,74465,1.0,Scarlett Johansson
276150,65754,2.0,Christopher Plummer
276152,65754,2.0,Stellan Skarsgård
276256,55301,2.0,Justin Long
276262,55301,2.0,Alan Tudyk
276267,73873,2.0,Brendan Gleeson
276772,77866,2.0,Mark Wahlberg
276776,77866,2.0,J.K. Simmons
276921,62837,2.0,Morgan Freeman
276950,71688,1.0,Meryl Streep
276953,71688,2.0,Jim Broadbent
277239,75174,2.0,Liam Neeson
277256,49527,1.0,Elizabeth Banks
277258,49527,2.0,Ed Harris
277261,49527,2.0,Anthony Mackie
277400,70435,2.0,Ewan McGregor
277402,70435,2.0,Bill Paxton
277403,70435,2.0,Channing Tatum
277404,70435,2.0,Antonio Banderas
277405,70435,2.0,Michael Douglas
277974,74998,2.0,Nicolas Cage
278166,76758,2.0,Christian Bale
278239,54054,2.0,John Leguizamo
278331,78698,1.0,Drew Barrymore
278339,78698,2.0,Stephen Root
278600,65086,2.0,Ciarán Hinds
278842,59961,2.0,Denzel Washington
278843,59961,2.0,Ryan Reynolds
278846,59961,2.0,Brendan Gleeson
278855,59961,2.0,Robert Patrick
278860,72570,2.0,Channing Tatum
279191,72545,2.0,Dwayne Johnson
279192,72545,2.0,Michael Caine
279194,72545,2.0,Luis Guzmán
279701,71676,2.0,Nicolas Cage
279702,71676,2.0,Ciarán Hinds
279707,71676,2.0,Idris Elba
280309,73723,2.0,Danny DeVito
280331,73937,2.0,Owen Wilson
280333,73937,2.0,Jack Black
280513,49529,2.0,Willem Dafoe
280515,49529,2.0,Mark Strong
280516,49529,2.0,Ciarán Hinds
280965,64688,2.0,Channing Tatum
280966,64688,2.0,Jonah Hill
280982,64688,2.0,Johnny Depp
280986,82532,1.0,Susan Sarandon
280987,82532,1.0,Judy Greer
281086,81796,2.0,Peter Stormare
281419,81025,2.0,Ewan McGregor
281489,57165,2.0,Liam Neeson
281490,57165,2.0,Ralph Fiennes
281494,57165,2.0,Bill Nighy
281694,22970,2.0,Richard Jenkins
281735,22970,1.0,Sigourney Weaver
282071,70436,2.0,John Cusack
282074,70436,2.0,Brendan Gleeson
282081,70436,0.0,Michael Shannon
282141,62764,1.0,Julia Roberts
282173,62764,2.0,Frank Welker
282179,44833,2.0,Liam Neeson
282314,74534,2.0,Bill Nighy
282316,74534,2.0,Tom Wilkinson
282940,72387,2.0,Jason Statham
283120,62213,2.0,Johnny Depp
283122,62213,1.0,Helena Bonham Carter
283140,62213,0.0,Michael Shannon
283475,76493,2.0,John C. Reilly
283478,76493,2.0,Ben Kingsley
283613,41154,2.0,Will Smith
283614,41154,2.0,Tommy Lee Jones
283615,41154,2.0,Josh Brolin
283617,41154,1.0,Emma Thompson
283621,41154,2.0,Bill Hader
283631,58595,1.0,Kristen Stewart
283632,58595,1.0,Charlize Theron
283638,58595,2.0,Toby Jones
283821,72197,2.0,Brendan Gleeson
283888,70981,2.0,Idris Elba
283890,70981,1.0,Charlize Theron
283935,92591,2.0,Jack Black
283937,92591,2.0,Matthew McConaughey
284089,50647,2.0,Paul Rudd
284090,50647,1.0,Jennifer Aniston
284111,50647,2.0,Ray Liotta
284151,83666,2.0,Bruce Willis
284152,83666,2.0,Edward Norton
284155,83666,2.0,Bill Murray
284159,83666,2.0,Harvey Keitel
284417,49014,2.0,Paul Giamatti
284449,72358,2.0,Eddie Murphy
284450,72358,1.0,Allison Janney
284528,80321,2.0,Ben Stiller
284724,62177,1.0,Emma Thompson
284732,62177,2.0,John Ratzenberger
284813,76494,1.0,Cameron Diaz
284815,76494,1.0,Elizabeth Banks
284821,76494,2.0,Dennis Quaid
284846,81836,2.0,Alec Baldwin
284911,72331,2.0,Anthony Mackie
284925,72331,2.0,Alan Tudyk
285143,80585,2.0,Tom Cruise
285144,80585,2.0,Alec Baldwin
285147,80585,2.0,Paul Giamatti
285365,88005,2.0,Steve Carell
285440,72105,2.0,Mark Wahlberg
285450,72105,2.0,Patrick Stewart
285468,72105,2.0,Ryan Reynolds
285501,77930,2.0,Channing Tatum
285502,77930,2.0,Matthew McConaughey
285647,83770,1.0,Kristen Stewart
285650,83770,1.0,Kirsten Dunst
285660,83770,2.0,Steve Buscemi
285724,1930,2.0,Stan Lee
285873,57800,2.0,John Leguizamo
285879,57800,1.0,Queen Latifah
285886,57800,2.0,Alan Tudyk
285908,57800,2.0,Patrick Stewart
285949,98548,1.0,Elizabeth Banks
285958,98548,2.0,Philip Baker Hall
285963,98548,2.0,Jon Favreau
286028,82525,2.0,Benicio del Toro
286030,82525,2.0,John Travolta
286349,80035,2.0,Ben Stiller
286350,80035,2.0,Vince Vaughn
286351,80035,2.0,Jonah Hill
286544,73567,2.0,Matthew McConaughey
286822,64635,2.0,Colin Farrell
286826,64635,2.0,Bill Nighy
287272,37724,2.0,Ralph Fiennes
287394,82696,1.0,Meryl Streep
287395,82696,2.0,Steve Carell
287396,82696,2.0,Tommy Lee Jones
287705,77174,2.0,John Goodman
287722,82650,2.0,Steve Zahn
287888,109513,2.0,Bradley Cooper
287892,109513,2.0,David Koechner
287895,109513,2.0,Jason Bateman
288029,49526,2.0,Michael Shannon
288102,82633,2.0,Gary Oldman
288123,71668,2.0,David Koechner
288133,71668,2.0,Ving Rhames
288428,84174,1.0,Kirsten Dunst
288434,84174,2.0,James Marsden
288443,83686,2.0,Bradley Cooper
288446,83686,2.0,Dennis Quaid
288448,83686,2.0,J.K. Simmons
288525,114150,1.0,Elizabeth Banks
288642,77948,1.0,Sigourney Weaver
288643,77948,2.0,Bruce Willis
288742,59967,2.0,Bruce Willis
288793,87428,2.0,Adam Sandler
288794,87428,1.0,Susan Sarandon
288929,84329,2.0,James Marsden
288930,84329,1.0,Susan Sarandon
289168,68722,2.0,Philip Seymour Hoffman
289254,60599,1.0,Susan Sarandon
289542,84892,2.0,Paul Rudd
289681,75638,1.0,Sigourney Weaver
289682,75638,2.0,Robert De Niro
289685,75638,2.0,Toby Jones
289706,82675,2.0,Liam Neeson
289738,82390,2.0,Matthew McConaughey
289739,82390,1.0,Nicole Kidman
289740,82390,2.0,John Cusack
290755,82507,2.0,Ethan Hawke
290883,76492,2.0,Adam Sandler
290884,76492,2.0,Steve Buscemi
291126,68734,2.0,Ben Affleck
291128,68734,2.0,Alan Arkin
291129,68734,2.0,John Goodman
291187,86838,2.0,Colin Farrell
291189,86838,2.0,Woody Harrelson
291190,86838,2.0,Christopher Walken
291203,86838,2.0,Harry Dean Stanton
291455,57089,2.0,Bill Hader
292015,94348,2.0,Giancarlo Esposito
292024,83542,2.0,Tom Hanks
292025,83542,1.0,Halle Berry
292026,83542,2.0,Jim Broadbent
292031,83542,2.0,Keith David
292035,83542,1.0,Susan Sarandon
292385,64689,2.0,Brad Pitt
292389,64689,2.0,Ray Liotta
292390,64689,2.0,Richard Jenkins
292425,113947,2.0,William H. Macy
292646,82690,2.0,John C. Reilly
292650,82690,2.0,Alan Tudyk
292712,47878,2.0,Jon Voight
292724,47878,1.0,Angelina Jolie
292741,82693,2.0,Bradley Cooper
292743,82693,2.0,Robert De Niro
292803,87502,2.0,Denzel Washington
292804,87502,2.0,Don Cheadle
292805,87502,2.0,Bruce Greenwood
292807,87502,2.0,John Goodman
292925,97430,2.0,Russell Crowe
293371,127493,2.0,Nicolas Cage
293696,72976,2.0,Tommy Lee Jones
293700,72976,2.0,Bruce McGill
293894,50620,1.0,Kristen Stewart
294185,81188,2.0,Alec Baldwin
294186,81188,2.0,Jude Law
294188,81188,2.0,Hugh Jackman
295696,76349,2.0,Jackie Chan
295934,49051,1.0,Cate Blanchett
296027,84305,2.0,Bruce Willis
296030,84305,2.0,Vince Vaughn
296306,97630,2.0,Mark Strong
296456,139567,2.0,Bruce Willis
296458,139567,1.0,Rosario Dawson
296467,139567,0.0,Kevin Dunn
296478,82654,2.0,John Malkovich
296753,82687,2.0,Seth Rogen
296784,75780,2.0,Tom Cruise
296786,75780,2.0,Richard Jenkins
296795,75780,2.0,Robert Duvall
296835,68718,2.0,Samuel L. Jackson
296838,68718,2.0,James Remar
296859,68718,2.0,Jonah Hill
296946,89492,2.0,Paul Rudd
297054,80278,1.0,Naomi Watts
297055,80278,2.0,Ewan McGregor
297081,82695,2.0,Hugh Jackman
297082,82695,2.0,Russell Crowe
297086,82695,1.0,Helena Bonham Carter
297441,121826,2.0,Michael Gambon
298653,133694,2.0,Matt Damon
299123,82682,2.0,Josh Brolin
299125,82682,2.0,Nick Nolte
299127,82682,2.0,Sean Penn
299131,82682,2.0,Anthony Mackie
299132,82682,2.0,Robert Patrick
299269,68812,2.0,Michael Shannon
299271,68812,2.0,Ray Liotta
299274,68812,2.0,James Franco
299367,139038,2.0,David Koechner
299912,98357,2.0,Mark Wahlberg
299913,98357,2.0,Russell Crowe
299915,98357,2.0,Jeffrey Wright
300346,87818,1.0,Halle Berry
300347,87818,1.0,Kate Winslet
300348,87818,2.0,Hugh Jackman
300353,87818,1.0,Elizabeth Banks
300354,87818,1.0,Naomi Watts
300357,87818,2.0,Dennis Quaid
300390,87818,2.0,Justin Long
300529,119283,2.0,Jason Statham
300531,119283,2.0,Nick Nolte
300675,60304,2.0,Peter Stormare
300777,70829,2.0,Harvey Keitel
301174,58244,1.0,Kirsten Dunst
301552,109421,2.0,Jude Law
301555,109421,2.0,Channing Tatum
301617,109431,2.0,Jason Bateman
301619,109431,2.0,Jon Favreau
301625,109431,2.0,Robert Patrick
301951,109491,1.0,Emma Thompson
302029,47964,2.0,Bruce Willis
302355,68179,2.0,Steve Zahn
302413,132344,2.0,Ethan Hawke
302503,134411,2.0,Dwayne Johnson
302506,134411,1.0,Susan Sarandon
302562,145135,2.0,J.K. Simmons
302813,81005,2.0,Ewan McGregor
302814,81005,2.0,Stanley Tucci
302819,81005,2.0,Bill Nighy
302916,72559,2.0,Dwayne Johnson
302919,72559,2.0,Bruce Willis
302921,72559,2.0,Channing Tatum
302950,86825,1.0,Nicole Kidman
302968,152259,2.0,Ed Harris
303029,68728,2.0,James Franco
303266,49519,2.0,Nicolas Cage
303268,49519,2.0,Ryan Reynolds
303270,49519,1.0,Cloris Leachman
303778,124459,2.0,Steve Carell
303779,124459,2.0,Jim Carrey
303780,124459,2.0,Steve Buscemi
303783,124459,2.0,Alan Arkin
303793,122081,2.0,James Franco
303818,144789,2.0,Antonio Banderas
304046,158011,1.0,Halle Berry
304058,117263,2.0,Aaron Eckhart
304060,117263,2.0,Morgan Freeman
304480,97367,2.0,Bradley Cooper
304486,97367,2.0,Bruce Greenwood
304489,97367,2.0,Ray Liotta
304697,144340,2.0,Paul Rudd
305104,68727,1.0,Rosario Dawson
305343,75612,2.0,Tom Cruise
305344,75612,2.0,Morgan Freeman
305391,59963,1.0,Halle Berry
305429,109410,2.0,Harrison Ford
305439,109410,2.0,Alan Tudyk
305575,126250,2.0,Pierce Brosnan
305697,127517,2.0,Jason Bateman
305866,4258,2.0,Charlie Sheen
305919,134374,2.0,Mark Wahlberg
305920,134374,2.0,Dwayne Johnson
305921,134374,2.0,Anthony Mackie
305923,134374,2.0,Ed Harris
305936,134374,2.0,Peter Stormare
306257,109414,2.0,James Franco
306258,109414,2.0,Jonah Hill
306259,109414,2.0,Seth Rogen
306270,109414,2.0,Paul Rudd
306271,109414,2.0,Channing Tatum
306284,68721,2.0,Robert Downey Jr.
306285,68721,1.0,Gwyneth Paltrow
306286,68721,2.0,Don Cheadle
306289,68721,2.0,Jon Favreau
306290,68721,2.0,Ben Kingsley
306333,68721,2.0,Stan Lee
306389,68721,2.0,Mark Ruffalo
306533,77221,2.0,Mark Strong
306534,77221,2.0,Antonio Banderas
306633,103731,2.0,Matthew McConaughey
306639,103731,2.0,Michael Shannon
307288,54138,2.0,Bruce Greenwood
307365,54138,2.0,Bill Hader
307428,116741,2.0,Owen Wilson
307429,116741,2.0,Vince Vaughn
307450,116741,2.0,Will Ferrell
307451,116741,2.0,John Goodman
308010,109439,2.0,Bradley Cooper
308015,109439,2.0,John Goodman
308048,82992,2.0,Dwayne Johnson
308097,82992,2.0,Jason Statham
308100,116711,2.0,Colin Farrell
308420,119675,2.0,Michael Douglas
308421,119675,2.0,Matt Damon
308423,119675,2.0,Dan Aykroyd
308433,119675,2.0,David Koechner
308757,82700,2.0,Will Smith
308811,75656,2.0,Mark Ruffalo
308812,75656,2.0,Woody Harrelson
308816,75656,2.0,Michael Caine
308817,75656,2.0,Morgan Freeman
308832,77805,2.0,James Franco
308839,77805,2.0,Robert Patrick
309093,147773,2.0,Steve Carell
309097,147773,1.0,Allison Janney
309247,49521,2.0,Michael Shannon
309248,49521,2.0,Kevin Costner
309250,49521,2.0,Russell Crowe
309251,49521,2.0,Laurence Fishburne
309357,87567,2.0,Robert De Niro
309362,87567,1.0,Susan Sarandon
309363,87567,2.0,Robin Williams
309445,158015,2.0,Ethan Hawke
309628,96936,1.0,Kirsten Dunst
309638,62211,2.0,John Goodman
309639,62211,2.0,Steve Buscemi
309640,62211,1.0,Helen Mirren
309655,62211,2.0,Bill Hader
309658,62211,2.0,John Ratzenberger
309864,68726,2.0,Idris Elba
309867,68726,2.0,Ron Perlman
309921,152742,2.0,Donald Sutherland
309972,72190,2.0,Brad Pitt
309994,68724,2.0,Matt Damon
310122,127373,1.0,Julianne Moore
310342,93456,2.0,Steve Carell
310343,93456,1.0,Kristen Wiig
310381,117251,2.0,Channing Tatum
310385,117251,2.0,Richard Jenkins
310408,107985,2.0,Pierce Brosnan
310453,107985,2.0,Bill Nighy
310484,136418,2.0,Jason Statham
310517,136795,1.0,Sandra Bullock
310558,57201,2.0,Johnny Depp
310561,57201,1.0,Helena Bonham Carter
310563,57201,2.0,Tom Wilkinson
310587,57201,2.0,Stephen Root
311614,49524,2.0,Jeff Bridges
311615,49524,2.0,Ryan Reynolds
311616,49524,2.0,Kevin Bacon
312013,77950,2.0,Ryan Reynolds
312014,77950,2.0,Paul Giamatti
312016,77950,2.0,Samuel L. Jackson
312017,77950,2.0,Luis Guzmán
312018,77950,2.0,Bill Hader
312022,77950,2.0,Richard Jenkins
312053,76170,2.0,Hugh Jackman
312062,76170,2.0,Patrick Stewart
312533,136400,2.0,Denzel Washington
312534,136400,2.0,Mark Wahlberg
312536,136400,2.0,Bill Paxton
312538,136400,2.0,James Marsden
312652,160588,1.0,Cate Blanchett
312653,160588,2.0,Alec Baldwin
313052,76285,2.0,Stanley Tucci
313056,76285,2.0,Ron Perlman
313064,76285,1.0,Octavia Spencer
313067,77931,2.0,Brendan Gleeson
313082,77931,2.0,Frank Welker
313233,76544,2.0,Keanu Reeves
313364,138832,1.0,Jennifer Aniston
313374,138832,2.0,Luis Guzmán
313403,109418,2.0,Adam Sandler
313412,109418,2.0,Steve Buscemi
313546,59859,2.0,Jim Carrey
313559,59859,2.0,John Leguizamo
313582,151960,2.0,Val Kilmer
313586,151960,0.0,John Cleese
313693,115348,2.0,Harrison Ford
313694,115348,2.0,Gary Oldman
313754,149870,2.0,Stanley Tucci
313759,149870,2.0,William H. Macy
313831,115782,2.0,J.K. Simmons
313837,115782,0.0,Kevin Dunn
313934,132363,2.0,Forest Whitaker
313946,132363,2.0,John Cusack
313947,132363,2.0,Robin Williams
313948,132363,2.0,James Marsden
313949,132363,2.0,Alan Rickman
314007,157360,1.0,Cameron Diaz
314104,122906,2.0,Bill Nighy
314252,199373,2.0,Nicolas Cage
314254,199373,2.0,John Cusack
314261,199373,0.0,Kevin Dunn
314446,169209,2.0,Dwayne Johnson
314817,111190,1.0,Naomi Watts
315231,146227,2.0,Ethan Hawke
315233,146227,2.0,Jon Voight
315553,49047,1.0,Sandra Bullock
315554,49047,2.0,George Clooney
315555,49047,2.0,Ed Harris
315679,146233,2.0,Hugh Jackman
315713,164457,2.0,Christian Bale
315715,164457,2.0,Woody Harrelson
315717,164457,2.0,Willem Dafoe
315718,164457,2.0,Forest Whitaker
315920,112205,2.0,Robert De Niro
315924,112205,2.0,Tommy Lee Jones
316247,129139,2.0,Bill Hader
316582,114726,2.0,John C. Reilly
317320,146238,2.0,Ben Affleck
317323,146238,2.0,Anthony Mackie
317620,209262,2.0,Billy Bob Thornton
317623,209262,2.0,Paul Giamatti
317811,109451,2.0,Bill Hader
317935,109424,2.0,Tom Hanks
318139,106747,2.0,Danny Trejo
318140,106747,2.0,Mel Gibson
318150,106747,2.0,Charlie Sheen
318151,106747,2.0,Antonio Banderas
318177,85889,2.0,Jim Broadbent
318336,107846,2.0,Sylvester Stallone
318337,107846,2.0,Arnold Schwarzenegger
318482,133805,1.0,Julianne Moore
318483,133805,1.0,Judy Greer
318517,162903,2.0,Anthony Mackie
318518,162903,2.0,David Thewlis
318520,162903,2.0,Stanley Tucci
318595,109091,1.0,Cameron Diaz
318599,109091,2.0,Brad Pitt
319009,76203,2.0,Paul Giamatti
319010,76203,2.0,Brad Pitt
319498,80274,2.0,Harrison Ford
319501,80274,2.0,Ben Kingsley
319665,76338,1.0,Natalie Portman
319667,76338,2.0,Anthony Hopkins
319673,76338,2.0,Idris Elba
319677,76338,2.0,Stellan Skarsgård
319698,76338,2.0,Stan Lee
319704,76338,2.0,Benicio del Toro
319748,152532,2.0,Matthew McConaughey
319752,152532,2.0,Steve Zahn
320236,175574,2.0,Owen Wilson
320237,175574,2.0,Woody Harrelson
320241,175574,2.0,Keith David
320447,137093,2.0,Robert De Niro
320448,137093,2.0,Morgan Freeman
320449,137093,2.0,Michael Douglas
321031,101299,2.0,Woody Harrelson
321032,101299,1.0,Elizabeth Banks
321034,101299,2.0,Philip Seymour Hoffman
321035,101299,2.0,Jeffrey Wright
321036,101299,2.0,Stanley Tucci
321037,101299,2.0,Donald Sutherland
321038,101299,2.0,Toby Jones
321102,57158,1.0,Cate Blanchett
321112,64686,2.0,Keanu Reeves
321252,146239,2.0,Vince Vaughn
321639,109445,2.0,Alan Tudyk
321640,109445,2.0,Ciarán Hinds
321898,86829,2.0,John Goodman
321913,106646,2.0,Jonah Hill
321917,106646,2.0,Matthew McConaughey
321923,106646,2.0,Jon Favreau
322052,204082,2.0,Jason Statham
322053,204082,2.0,James Franco
322126,192136,2.0,Idris Elba
322141,152737,1.0,Meryl Streep
322142,152737,1.0,Julia Roberts
322143,152737,2.0,Chris Cooper
322144,152737,2.0,Ewan McGregor
322449,168672,2.0,Christian Bale
322450,168672,2.0,Bradley Cooper
322476,168672,2.0,Robert De Niro
322480,116745,2.0,Ben Stiller
322481,116745,1.0,Kristen Wiig
322486,116745,2.0,Sean Penn
322494,152601,1.0,Scarlett Johansson
322504,152601,2.0,Bill Hader
322505,152601,1.0,Kristen Wiig
322506,152601,2.0,Brian Cox
322879,193756,2.0,Mark Wahlberg
323137,140823,1.0,Emma Thompson
323138,140823,2.0,Tom Hanks
323139,140823,2.0,Paul Giamatti
323140,140823,2.0,Colin Farrell
323356,49852,2.0,John Turturro
323625,87516,2.0,Josh Brolin
323627,87516,2.0,Samuel L. Jackson
323727,109443,2.0,Will Ferrell
323728,109443,2.0,Steve Carell
323729,109443,2.0,Paul Rudd
323731,109443,2.0,David Koechner
323732,109443,2.0,James Marsden
323733,109443,1.0,Kristen Wiig
323737,109443,1.0,Kirsten Dunst
323738,109443,2.0,Liam Neeson
323739,109443,2.0,Vince Vaughn
323741,109443,2.0,Harrison Ford
323742,109443,2.0,Will Smith
323744,109443,2.0,Jim Carrey
323748,109443,2.0,John C. Reilly
323933,110415,2.0,Ed Harris
323934,110415,2.0,John Hurt
323937,110415,1.0,Octavia Spencer
324604,169881,2.0,Ben Kingsley
324605,169881,2.0,Stellan Skarsgård
324777,14499,2.0,Christian Bale
324917,64807,2.0,Robert De Niro
324918,64807,2.0,Sylvester Stallone
324919,64807,2.0,Alan Arkin
325524,204810,2.0,Patrick Stewart
325692,127560,2.0,Stellan Skarsgård
325694,127560,1.0,Nicole Kidman
325753,118289,1.0,Naomi Watts
326322,168530,2.0,John Leguizamo
326323,168530,2.0,Bruce McGill
326326,168530,2.0,Laurence Fishburne
326388,137094,2.0,Kevin Costner
326417,157350,1.0,Kate Winslet
327098,217993,2.0,Alan Tudyk
327305,126319,2.0,Forest Whitaker
327308,126319,2.0,Paul Giamatti
327309,126319,2.0,William H. Macy
327312,126319,2.0,Jeffrey Wright
327621,100241,2.0,Aaron Eckhart
327623,100241,2.0,Bill Nighy
327724,157099,2.0,Ray Liotta
327879,130150,2.0,Josh Brolin
327880,130150,1.0,Kate Winslet
327887,130150,2.0,J.K. Simmons
328061,157841,1.0,Helena Bonham Carter
328351,152760,2.0,Matt Damon
328352,152760,1.0,Cate Blanchett
328353,152760,2.0,George Clooney
328354,152760,2.0,Bill Murray
328355,152760,2.0,John Goodman
328384,137106,2.0,Will Ferrell
328385,137106,1.0,Elizabeth Banks
328390,137106,2.0,Liam Neeson
328391,137106,2.0,Morgan Freeman
328392,137106,2.0,Channing Tatum
328393,137106,2.0,Jonah Hill
328459,97020,2.0,Gary Oldman
328467,97020,2.0,Samuel L. Jackson
328894,144336,2.0,Arnold Schwarzenegger
329189,157834,2.0,David Thewlis
329192,157834,2.0,Matt Damon
329198,157834,2.0,Peter Stormare
329203,226857,2.0,Robert Patrick
329207,226857,2.0,Bruce Greenwood
329239,137321,2.0,Colin Farrell
329241,137321,2.0,Russell Crowe
329244,137321,2.0,Will Smith
329415,157847,2.0,Nicolas Cage
329774,120467,2.0,Ralph Fiennes
329779,120467,2.0,Willem Dafoe
329781,120467,2.0,Harvey Keitel
329782,120467,2.0,Jude Law
329783,120467,2.0,Bill Murray
329784,120467,2.0,Edward Norton
329789,120467,2.0,Tom Wilkinson
329790,120467,2.0,Owen Wilson
330250,157336,2.0,Matthew McConaughey
330253,157336,2.0,Michael Caine
330258,157336,2.0,Matt Damon
330396,192102,2.0,Kevin Costner
330435,225574,2.0,Liam Neeson
330436,225574,1.0,Julianne Moore
331473,82703,1.0,Allison Janney
331480,82703,2.0,Stanley Tucci
331521,97370,1.0,Scarlett Johansson
331699,177494,2.0,Justin Long
331700,177494,2.0,James Franco
331788,209403,2.0,Jason Bateman
331791,209403,2.0,Philip Baker Hall
331792,209403,1.0,Allison Janney
331795,209403,1.0,Beth Grant
332428,100402,2.0,Samuel L. Jackson
332429,100402,1.0,Scarlett Johansson
332432,100402,2.0,Anthony Mackie
332438,100402,2.0,Toby Jones
332439,100402,2.0,Stan Lee
332612,86834,2.0,Russell Crowe
332616,86834,2.0,Anthony Hopkins
332626,86834,2.0,Nick Nolte
333169,145220,2.0,Ray Liotta
333178,145220,2.0,Danny Trejo
333179,145220,2.0,Stanley Tucci
333183,145220,2.0,Toby Jones
333693,200505,2.0,Kevin Costner
333708,200505,0.0,Kevin Dunn
333971,102382,2.0,Paul Giamatti
333976,102382,2.0,Chris Cooper
333983,102382,2.0,Stan Lee
334531,157353,2.0,Johnny Depp
334535,157353,2.0,Morgan Freeman
334687,193610,1.0,Cameron Diaz
335460,195589,2.0,Seth Rogen
335669,205601,2.0,Tom Wilkinson
336027,240832,1.0,Scarlett Johansson
336028,240832,2.0,Morgan Freeman
336086,127585,2.0,Hugh Jackman
336090,127585,1.0,Halle Berry
336095,127585,2.0,Patrick Stewart
336107,127585,2.0,James Marsden
336214,187596,1.0,Elizabeth Banks
336215,187596,2.0,James Marsden
336363,59981,2.0,Dan Aykroyd
336364,59981,2.0,Patrick Stewart
336367,59981,2.0,Oliver Platt
336378,212778,2.0,Jon Favreau
336381,212778,2.0,John Leguizamo
336382,212778,1.0,Scarlett Johansson
336383,212778,2.0,Dustin Hoffman
336384,212778,2.0,Oliver Platt
336387,212778,2.0,Robert Downey Jr.
336843,232672,1.0,Drew Barrymore
336844,232672,2.0,Adam Sandler
336874,198277,2.0,Mark Ruffalo
337057,102651,1.0,Angelina Jolie
337499,137113,2.0,Tom Cruise
337501,137113,2.0,Brendan Gleeson
337502,137113,2.0,Bill Paxton
337595,177677,2.0,Tom Cruise
337599,177677,2.0,Ving Rhames
337605,177677,2.0,Alec Baldwin
337700,198185,2.0,Bill Paxton
337706,198185,2.0,Alan Arkin
338122,222935,2.0,Willem Dafoe
338166,209185,2.0,Brendan Gleeson
338201,175541,2.0,Forest Whitaker
338558,227700,2.0,Mark Strong
338560,227700,2.0,Brian Cox
338622,187017,2.0,Jonah Hill
338623,187017,2.0,Channing Tatum
338627,187017,2.0,Peter Stormare
338641,187017,2.0,Bill Hader
338643,187017,2.0,Seth Rogen
338644,187017,1.0,Queen Latifah
338669,156022,2.0,Denzel Washington
338718,82702,1.0,Kristen Wiig
338719,82702,2.0,Jonah Hill
338720,82702,1.0,Cate Blanchett
338756,194662,1.0,Naomi Watts
338757,194662,2.0,Edward Norton
339167,85350,2.0,Ethan Hawke
339314,209451,2.0,Christopher Walken
339485,91314,2.0,Mark Wahlberg
339486,91314,2.0,Stanley Tucci
339503,91314,2.0,Frank Welker
339504,91314,2.0,John Goodman
339920,218836,2.0,Ed Harris
339948,218836,2.0,John Ratzenberger
340111,226486,1.0,Susan Sarandon
340112,226486,1.0,Kathy Bates
340113,226486,1.0,Allison Janney
340114,226486,2.0,Dan Aykroyd
340302,244786,2.0,J.K. Simmons
340355,210577,2.0,Ben Affleck
340581,119450,2.0,Gary Oldman
340586,119450,1.0,Judy Greer
341034,253235,2.0,Michael Douglas
341207,225886,1.0,Cameron Diaz
341220,225886,2.0,Jack Black
341467,118340,2.0,Bradley Cooper
341472,118340,2.0,John C. Reilly
341474,118340,2.0,Benicio del Toro
341476,118340,2.0,Josh Brolin
341493,118340,2.0,Stan Lee
341589,242095,2.0,Laurence Fishburne
341686,138103,2.0,Sylvester Stallone
341687,138103,2.0,Jason Statham
341688,138103,2.0,Harrison Ford
341689,138103,2.0,Arnold Schwarzenegger
341690,138103,2.0,Mel Gibson
341697,138103,2.0,Antonio Banderas
341756,184315,2.0,Dwayne Johnson
341758,184315,2.0,John Hurt
341832,157849,2.0,Philip Seymour Hoffman
341836,157849,2.0,Willem Dafoe
342697,244566,2.0,John C. Reilly
343066,228194,1.0,Helen Mirren
343315,76757,2.0,Channing Tatum
343501,227156,2.0,Jeff Bridges
343502,227156,1.0,Meryl Streep
344144,189,2.0,Mickey Rourke
344146,189,2.0,Josh Brolin
344148,189,1.0,Rosario Dawson
344149,189,2.0,Bruce Willis
344153,189,2.0,Ray Liotta
344750,209189,1.0,Jennifer Aniston
345313,204922,1.0,Nicole Kidman
345315,204922,2.0,Mark Strong
345529,192145,2.0,Liam Neeson
345531,192145,2.0,James Franco
345925,136835,2.0,Idris Elba
